#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  8270.304311       1.0000       28.185       30.563       0.0000       45.633       0.0000       46.572    
  8270.889217       1.0000       26.583       28.934       0.0000       45.299       0.0000       46.151    
  8272.059027       1.0000       24.548       26.476       0.0000       44.670       0.0000       45.366    
  8272.742510       1.0000       23.857       25.390       0.0000       44.324       0.0000       44.938    
  8273.268287       1.0000       23.617       24.783       0.0000       44.070       0.0000       44.626    
  8273.830264       1.0000       23.655       24.407       0.0000       43.810       0.0000       44.309    
  8274.390000       1.0000       23.926       24.290       0.0000       43.559       0.0000       44.009    
  8274.546116       1.0000       24.018       24.276       0.0000       43.490       0.0000       43.926    
  8274.858349       1.0000       24.259       24.322       0.0000       43.354       0.0000       43.765    
  8275.482815       1.0000       24.915       24.645       0.0000       43.096       0.0000       43.457    
  8275.626949       1.0000       25.076       24.731       0.0000       43.037       0.0000       43.387    
  8275.684603       1.0000       25.141       24.767       0.0000       43.014       0.0000       43.359    
  8275.799910       1.0000       25.277       24.846       0.0000       42.968       0.0000       43.304    
  8276.030525       1.0000       25.568       25.027       0.0000       42.877       0.0000       43.194    
  8276.491755       1.0000       26.192       25.448       0.0000       42.700       0.0000       42.980    
  8277.127344       1.0000       27.045       26.077       0.0000       42.466       0.0000       42.699    
  8277.947889       1.0000       28.174       27.027       0.0000       42.215       0.0000       42.396    
  8279.009057       1.0000       29.818       28.512       0.0000       41.998       0.0000       42.114    
  8280.000000       1.0000       31.465       30.090       0.0000       41.863       0.0000       41.928    
  8280.000000       1.0000       31.465       30.090       0.0000       41.863       0.0000       41.928    
  8280.164112       1.0000       31.741       30.356       0.0000       41.841       0.0000       41.898    
  8280.216923       1.0000       31.830       30.443       0.0000       41.835       0.0000       41.889    
  8280.216923       1.0000       31.830       30.443       0.0000       41.835       0.0000       41.889    
  8280.348212       1.0000       32.053       30.660       0.0000       41.820       0.0000       41.868    
  8280.479502       1.0000       32.277       30.880       0.0000       41.806       0.0000       41.848    
  8280.742080       1.0000       32.729       31.330       0.0000       41.782       0.0000       41.812    
  8281.267237       1.0000       33.649       32.258       0.0000       41.757       0.0000       41.765    
  8282.317550       1.0000       35.725       34.401       0.0000       41.834       0.0000       41.808    
  8283.817550       1.0000       38.693       37.721       0.0000       42.062       0.0000       42.009    
  8285.317550       1.0000       41.260       40.559       0.0000       42.341       0.0000       42.272    
  8286.210959       1.0000       42.623       42.037       0.0000       42.534       0.0000       42.458    
  8287.159632       1.0000       43.725       43.209       0.0000       42.708       0.0000       42.624    
  8288.107969       1.0000       44.613       44.352       0.0000       42.819       0.0000       42.909    
  8288.623333       1.0000       44.991       45.025       0.0000       42.826       0.0000       43.103    
  8288.623333       1.0000       44.991       45.025       0.0000       42.826       0.0000       43.103    
  8288.685269       1.0000       45.036       45.107       0.0000       42.826       0.0000       43.126    
  8288.747205       1.0000       45.078       45.189       0.0000       42.825       0.0000       43.151    
  8288.871077       1.0000       45.154       45.360       0.0000       42.818       0.0000       43.202    
  8289.118820       1.0000       45.251       45.722       0.0000       42.782       0.0000       43.309    
  8289.181818       1.0000       45.272       45.816       0.0000       42.771       0.0000       43.337    
  8289.181818       1.0000       45.272       45.816       0.0000       42.771       0.0000       43.337    
  8289.578207       1.0000       45.214       46.437       0.0000       42.639       0.0000       43.507    
